T0: [-0.050000, 0.050000] [0.340000, 0.440000] [0.610000, 0.710000] [0.760000, 0.860000] [0.790000, 0.890000] [0.700000, 0.800000] [0.490000, 0.590000] [0.160000, 0.260000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] 
T1507: [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] 
T1508: [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] 
T1509: [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] 
T1510: [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] 
T1511: [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] 
T1512: [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] 
T1513: [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] 
T1514: [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] [0.153924, 0.254076] [0.165919, 0.266081] 
T1515: [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] 
T1516: [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] 
T1517: [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] 
T1518: [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] 
T1519: [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] 
T1520: [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] 
T1521: [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] 
T1522: [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] [0.153923, 0.254077] [0.165919, 0.266081] 
T1523: [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] 
T1524: [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] 
T1525: [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] 
T1526: [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] 
T1527: [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] 
T1528: [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] 
T1529: [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] 
T1530: [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] 
T1531: [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] 
T1532: [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] 
T1533: [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] 
T1534: [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] [0.153923, 0.254077] [0.165918, 0.266082] 
T1535: [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] 
T1536: [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] 
T1537: [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] 
T1538: [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] 
T1539: [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] 
T1540: [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] 
T1541: [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] [0.165918, 0.266082] [0.153922, 0.254078] 
T1542: [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] 
T1543: [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] 
T1544: [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] 
T1545: [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] 
T1546: [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] 
T1547: [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] 
T1548: [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] 
T1549: [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] 
T1550: [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] 
T1551: [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] 
T1552: [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] 
T1553: [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] [0.165917, 0.266083] [0.153922, 0.254078] 
T1554: [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] 
T1555: [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] 
T1556: [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] 
T1557: [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] 
T1558: [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] 
T1559: [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] [0.165917, 0.266083] [0.153921, 0.254079] 
T1560: [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] 
T1561: [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] [0.165916, 0.266084] [0.153921, 0.254079] 
