T1176: [-0.050215, 0.049888] [0.339411, 0.439643] [0.609176, 0.709491] [0.759432, 0.859836] [0.789915, 0.890337] [0.700371, 0.800740] [0.490452, 0.590734] [0.160237, 0.260409] [-0.049932, 0.050154] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050091, 0.049973] 
T1177: [0.144713, 0.244832] [0.279258, 0.379454] [0.549085, 0.649432] [0.699384, 0.799820] [0.729910, 0.830364] [0.640408, 0.740810] [0.430622, 0.530904] [0.220350, 0.320516] [0.055034, 0.155103] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1178: [-0.050215, 0.049888] [0.339410, 0.439642] [0.609174, 0.709490] [0.759431, 0.859835] [0.789915, 0.890337] [0.700371, 0.800741] [0.490453, 0.590735] [0.160237, 0.260410] [-0.049932, 0.050155] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050092, 0.049973] 
T1179: [0.144713, 0.244832] [0.279257, 0.379453] [0.549084, 0.649431] [0.699383, 0.799819] [0.729910, 0.830364] [0.640408, 0.740811] [0.430624, 0.530906] [0.220350, 0.320517] [0.055034, 0.155103] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1180: [-0.050216, 0.049888] [0.339409, 0.439642] [0.609173, 0.709489] [0.759430, 0.859835] [0.789915, 0.890338] [0.700372, 0.800742] [0.490454, 0.590737] [0.160238, 0.260410] [-0.049932, 0.050155] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050092, 0.049972] 
T1181: [0.144712, 0.244832] [0.279255, 0.379452] [0.549082, 0.649430] [0.699382, 0.799819] [0.729909, 0.830365] [0.640409, 0.740813] [0.430625, 0.530907] [0.220351, 0.320518] [0.055034, 0.155104] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1182: [-0.050216, 0.049888] [0.339408, 0.439641] [0.609172, 0.709488] [0.759430, 0.859835] [0.789915, 0.890338] [0.700372, 0.800744] [0.490455, 0.590738] [0.160238, 0.260411] [-0.049932, 0.050155] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050092, 0.049972] 
T1183: [0.144712, 0.244832] [0.279254, 0.379452] [0.549081, 0.649429] [0.699381, 0.799819] [0.729909, 0.830365] [0.640410, 0.740814] [0.430626, 0.530909] [0.220352, 0.320519] [0.055034, 0.155104] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1184: [-0.050216, 0.049887] [0.339407, 0.439641] [0.609170, 0.709487] [0.759429, 0.859835] [0.789915, 0.890339] [0.700373, 0.800745] [0.490455, 0.590739] [0.160239, 0.260412] [-0.049932, 0.050155] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050092, 0.049972] 
T1185: [0.144711, 0.244831] [0.279253, 0.379451] [0.549079, 0.649428] [0.699380, 0.799818] [0.729909, 0.830366] [0.640410, 0.740816] [0.430627, 0.530910] [0.220352, 0.320520] [0.055034, 0.155104] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1186: [-0.050217, 0.049887] [0.339406, 0.439640] [0.609169, 0.709487] [0.759428, 0.859834] [0.789915, 0.890340] [0.700374, 0.800746] [0.490456, 0.590740] [0.160239, 0.260413] [-0.049932, 0.050156] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050092, 0.049972] 
T1187: [0.144711, 0.244831] [0.279252, 0.379450] [0.549077, 0.649427] [0.699379, 0.799818] [0.729909, 0.830367] [0.640411, 0.740817] [0.430628, 0.530912] [0.220353, 0.320521] [0.055034, 0.155104] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1188: [-0.050217, 0.049887] [0.339405, 0.439639] [0.609167, 0.709486] [0.759427, 0.859834] [0.789914, 0.890340] [0.700374, 0.800748] [0.490457, 0.590742] [0.160239, 0.260413] [-0.049932, 0.050156] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050092, 0.049972] 
T1189: [0.144710, 0.244831] [0.279250, 0.379449] [0.549076, 0.649426] [0.699378, 0.799818] [0.729909, 0.830367] [0.640412, 0.740818] [0.430629, 0.530913] [0.220353, 0.320522] [0.055034, 0.155104] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1190: [-0.050218, 0.049887] [0.339404, 0.439639] [0.609166, 0.709485] [0.759426, 0.859834] [0.789914, 0.890341] [0.700375, 0.800749] [0.490458, 0.590743] [0.160240, 0.260414] [-0.049932, 0.050156] [-0.049999, 0.050039] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050093, 0.049972] 
T1191: [0.144710, 0.244830] [0.279249, 0.379448] [0.549074, 0.649425] [0.699377, 0.799817] [0.729909, 0.830368] [0.640412, 0.740820] [0.430630, 0.530915] [0.220354, 0.320523] [0.055034, 0.155105] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1192: [-0.050218, 0.049887] [0.339403, 0.439638] [0.609165, 0.709484] [0.759425, 0.859833] [0.789914, 0.890341] [0.700376, 0.800750] [0.490458, 0.590744] [0.160240, 0.260415] [-0.049931, 0.050157] [-0.049999, 0.050040] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050093, 0.049972] 
T1193: [0.144709, 0.244830] [0.279248, 0.379447] [0.549073, 0.649424] [0.699376, 0.799817] [0.729908, 0.830369] [0.640413, 0.740821] [0.430631, 0.530916] [0.220355, 0.320523] [0.055035, 0.155105] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1194: [-0.050218, 0.049886] [0.339402, 0.439638] [0.609163, 0.709483] [0.759424, 0.859833] [0.789914, 0.890342] [0.700376, 0.800751] [0.490459, 0.590745] [0.160241, 0.260415] [-0.049931, 0.050157] [-0.049999, 0.050040] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050093, 0.049972] 
T1195: [0.144709, 0.244830] [0.279247, 0.379446] [0.549071, 0.649423] [0.699375, 0.799817] [0.729908, 0.830369] [0.640414, 0.740822] [0.430632, 0.530918] [0.220355, 0.320524] [0.055035, 0.155105] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1196: [-0.050219, 0.049886] [0.339401, 0.439637] [0.609162, 0.709482] [0.759423, 0.859833] [0.789914, 0.890342] [0.700377, 0.800753] [0.490460, 0.590747] [0.160241, 0.260416] [-0.049931, 0.050157] [-0.049999, 0.050040] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050093, 0.049972] 
T1197: [0.144708, 0.244830] [0.279245, 0.379445] [0.549070, 0.649423] [0.699374, 0.799817] [0.729908, 0.830370] [0.640414, 0.740824] [0.430633, 0.530919] [0.220356, 0.320525] [0.055035, 0.155105] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] 
T1198: [-0.050219, 0.049886] [0.339400, 0.439636] [0.609160, 0.709481] [0.759422, 0.859833] [0.789914, 0.890343] [0.700378, 0.800754] [0.490461, 0.590748] [0.160241, 0.260417] [-0.049931, 0.050157] [-0.049999, 0.050040] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050093, 0.049972] 
T1199: [0.144708, 0.244829] [0.279244, 0.379444] [0.549068, 0.649422] [0.699373, 0.799816] [0.729908, 0.830370] [0.640415, 0.740825] [0.430634, 0.530921] [0.220356, 0.320526] [0.055035, 0.155105] [-0.050007, 0.050008] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050007, 0.050007] [-0.050008, 0.050007] [-0.050008, 0.050007] 
T1200: [-0.050219, 0.049886] [0.339399, 0.439636] [0.609159, 0.709480] [0.759421, 0.859832] [0.789913, 0.890344] [0.700378, 0.800755] [0.490461, 0.590749] [0.160242, 0.260417] [-0.049931, 0.050158] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050093, 0.049972] 
T1201: [0.144708, 0.244829] [0.279243, 0.379443] [0.549066, 0.649421] [0.699372, 0.799816] [0.729908, 0.830371] [0.640416, 0.740827] [0.430635, 0.530922] [0.220357, 0.320527] [0.055035, 0.155105] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1202: [-0.050220, 0.049886] [0.339398, 0.439635] [0.609158, 0.709480] [0.759420, 0.859832] [0.789913, 0.890344] [0.700379, 0.800756] [0.490462, 0.590750] [0.160242, 0.260418] [-0.049931, 0.050158] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050094, 0.049972] 
T1203: [0.144707, 0.244829] [0.279242, 0.379442] [0.549065, 0.649420] [0.699371, 0.799816] [0.729908, 0.830372] [0.640416, 0.740828] [0.430636, 0.530924] [0.220358, 0.320528] [0.055035, 0.155106] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1204: [-0.050220, 0.049886] [0.339397, 0.439635] [0.609156, 0.709479] [0.759419, 0.859832] [0.789913, 0.890345] [0.700379, 0.800758] [0.490463, 0.590752] [0.160243, 0.260419] [-0.049931, 0.050158] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050094, 0.049972] 
T1205: [0.144707, 0.244828] [0.279240, 0.379441] [0.549063, 0.649419] [0.699370, 0.799815] [0.729908, 0.830372] [0.640417, 0.740829] [0.430637, 0.530926] [0.220358, 0.320529] [0.055035, 0.155106] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1206: [-0.050220, 0.049885] [0.339396, 0.439634] [0.609155, 0.709478] [0.759418, 0.859831] [0.789913, 0.890345] [0.700380, 0.800759] [0.490464, 0.590753] [0.160243, 0.260420] [-0.049931, 0.050158] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050094, 0.049972] 
T1207: [0.144706, 0.244828] [0.279239, 0.379440] [0.549062, 0.649418] [0.699369, 0.799815] [0.729907, 0.830373] [0.640418, 0.740831] [0.430638, 0.530927] [0.220359, 0.320530] [0.055035, 0.155106] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1208: [-0.050221, 0.049885] [0.339395, 0.439633] [0.609153, 0.709477] [0.759417, 0.859831] [0.789913, 0.890346] [0.700381, 0.800760] [0.490465, 0.590754] [0.160243, 0.260420] [-0.049931, 0.050159] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050094, 0.049972] 
T1209: [0.144706, 0.244828] [0.279238, 0.379440] [0.549060, 0.649417] [0.699367, 0.799815] [0.729907, 0.830374] [0.640419, 0.740832] [0.430639, 0.530929] [0.220359, 0.320531] [0.055035, 0.155106] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1210: [-0.050221, 0.049885] [0.339394, 0.439633] [0.609152, 0.709476] [0.759416, 0.859831] [0.789913, 0.890346] [0.700381, 0.800761] [0.490465, 0.590755] [0.160244, 0.260421] [-0.049930, 0.050159] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050094, 0.049972] 
T1211: [0.144705, 0.244828] [0.279237, 0.379439] [0.549059, 0.649416] [0.699366, 0.799814] [0.729907, 0.830374] [0.640419, 0.740834] [0.430640, 0.530930] [0.220360, 0.320531] [0.055035, 0.155106] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1212: [-0.050222, 0.049885] [0.339393, 0.439632] [0.609151, 0.709475] [0.759415, 0.859831] [0.789913, 0.890347] [0.700382, 0.800763] [0.490466, 0.590757] [0.160244, 0.260422] [-0.049930, 0.050159] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050094, 0.049972] 
T1213: [0.144705, 0.244827] [0.279235, 0.379438] [0.549057, 0.649415] [0.699365, 0.799814] [0.729907, 0.830375] [0.640420, 0.740835] [0.430641, 0.530932] [0.220361, 0.320532] [0.055035, 0.155106] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1214: [-0.050222, 0.049885] [0.339392, 0.439632] [0.609149, 0.709474] [0.759414, 0.859830] [0.789912, 0.890348] [0.700383, 0.800764] [0.490467, 0.590758] [0.160245, 0.260422] [-0.049930, 0.050159] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050094, 0.049972] 
T1215: [0.144704, 0.244827] [0.279234, 0.379437] [0.549056, 0.649414] [0.699364, 0.799814] [0.729907, 0.830375] [0.640421, 0.740836] [0.430643, 0.530933] [0.220361, 0.320533] [0.055035, 0.155107] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1216: [-0.050222, 0.049884] [0.339391, 0.439631] [0.609148, 0.709474] [0.759413, 0.859830] [0.789912, 0.890348] [0.700383, 0.800765] [0.490468, 0.590759] [0.160245, 0.260423] [-0.049930, 0.050160] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050095, 0.049972] 
T1217: [0.144704, 0.244827] [0.279233, 0.379436] [0.549054, 0.649413] [0.699363, 0.799814] [0.729907, 0.830376] [0.640421, 0.740838] [0.430644, 0.530935] [0.220362, 0.320534] [0.055035, 0.155107] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1218: [-0.050223, 0.049884] [0.339390, 0.439630] [0.609146, 0.709473] [0.759412, 0.859830] [0.789912, 0.890349] [0.700384, 0.800766] [0.490468, 0.590760] [0.160245, 0.260424] [-0.049930, 0.050160] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050095, 0.049972] 
T1219: [0.144703, 0.244826] [0.279231, 0.379435] [0.549052, 0.649412] [0.699362, 0.799813] [0.729906, 0.830377] [0.640422, 0.740839] [0.430645, 0.530936] [0.220362, 0.320535] [0.055035, 0.155107] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1220: [-0.050223, 0.049884] [0.339389, 0.439630] [0.609145, 0.709472] [0.759411, 0.859830] [0.789912, 0.890349] [0.700384, 0.800768] [0.490469, 0.590762] [0.160246, 0.260424] [-0.049930, 0.050160] [-0.049999, 0.050040] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050095, 0.049972] 
T1221: [0.144703, 0.244826] [0.279230, 0.379434] [0.549051, 0.649411] [0.699361, 0.799813] [0.729906, 0.830377] [0.640423, 0.740840] [0.430646, 0.530938] [0.220363, 0.320536] [0.055035, 0.155107] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1222: [-0.050223, 0.049884] [0.339388, 0.439629] [0.609144, 0.709471] [0.759410, 0.859829] [0.789912, 0.890350] [0.700385, 0.800769] [0.490470, 0.590763] [0.160246, 0.260425] [-0.049930, 0.050160] [-0.049999, 0.050041] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050095, 0.049972] 
T1223: [0.144702, 0.244826] [0.279229, 0.379433] [0.549049, 0.649410] [0.699360, 0.799813] [0.729906, 0.830378] [0.640423, 0.740842] [0.430647, 0.530939] [0.220364, 0.320537] [0.055035, 0.155107] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1224: [-0.050224, 0.049884] [0.339387, 0.439629] [0.609142, 0.709470] [0.759409, 0.859829] [0.789912, 0.890350] [0.700386, 0.800770] [0.490471, 0.590764] [0.160247, 0.260426] [-0.049930, 0.050161] [-0.049999, 0.050041] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050095, 0.049971] 
T1225: [0.144702, 0.244826] [0.279228, 0.379432] [0.549048, 0.649409] [0.699359, 0.799812] [0.729906, 0.830378] [0.640424, 0.740843] [0.430648, 0.530941] [0.220364, 0.320538] [0.055035, 0.155108] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1226: [-0.050224, 0.049883] [0.339386, 0.439628] [0.609141, 0.709469] [0.759408, 0.859829] [0.789912, 0.890351] [0.700386, 0.800771] [0.490471, 0.590765] [0.160247, 0.260426] [-0.049930, 0.050161] [-0.049999, 0.050041] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050095, 0.049971] 
T1227: [0.144701, 0.244825] [0.279226, 0.379431] [0.549046, 0.649408] [0.699358, 0.799812] [0.729906, 0.830379] [0.640425, 0.740845] [0.430649, 0.530942] [0.220365, 0.320538] [0.055035, 0.155108] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
T1228: [-0.050224, 0.049883] [0.339385, 0.439627] [0.609139, 0.709468] [0.759407, 0.859828] [0.789911, 0.890352] [0.700387, 0.800773] [0.490472, 0.590767] [0.160247, 0.260427] [-0.049929, 0.050161] [-0.049999, 0.050041] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050096, 0.049971] 
T1229: [0.144701, 0.244825] [0.279225, 0.379430] [0.549045, 0.649407] [0.699357, 0.799812] [0.729906, 0.830380] [0.640425, 0.740846] [0.430650, 0.530944] [0.220365, 0.320539] [0.055036, 0.155108] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] [-0.050008, 0.050008] 
